w1,w2,w3,w4,w5,w6,op_vout,op_satlist,op_gain,op_gain_db,op_inmin,op_inmax,op_outmin,op_outmax,dc_outmin,dc_outmax,dc_inmin,dc_inmax,tran_gain,tran_gain_db,ac_gain,ac_gain_db,ac_GBP,
7e-06,7e-06,2.7e-06,2.7e-06,4e-06,6e-06,1.24497e+00,4,2.24407e+01,2.70207e+01,5.78923e-01,2.10442e+00,9.23854e-01,1.70652e+00,4.49583e-01,1.74675e+00,4.30000e-01,1.69000e+00,2.05446e+01,2.62539e+01,2.21962e+01,2.69256e+01,2.15443e+08,
7e-06,7e-06,2.7e-06,2.7e-06,4e-06,8e-06,1.26112e+00,4,2.22065e+01,2.69296e+01,5.50896e-01,2.10286e+00,9.11987e-01,1.71561e+00,4.61062e-01,1.75261e+00,4.20000e-01,1.69000e+00,2.03214e+01,2.61591e+01,2.19694e+01,2.68364e+01,1.73020e+08,
7e-06,7e-06,2.7e-06,2.7e-06,4e-06,1e-05,1.27295e+00,4,2.20448e+01,2.68661e+01,5.30821e-01,2.10060e+00,9.03743e-01,1.72171e+00,4.69947e-01,1.75661e+00,4.10000e-01,1.70000e+00,2.01535e+01,2.60870e+01,2.18118e+01,2.67738e+01,1.38950e+08,
7e-06,7e-06,2.7e-06,2.7e-06,6e-06,2e-06,1.12995e+00,6,2.36001e+01,2.74583e+01,7.36853e-01,2.07648e+00,9.66604e-01,1.62629e+00,3.90030e-01,1.74275e+00,4.90000e-01,1.63000e+00,2.14902e+01,2.66448e+01,2.32624e+01,2.73331e+01,8.03086e+08,
7e-06,7e-06,2.7e-06,2.7e-06,6e-06,4e-06,1.19136e+00,6,2.31640e+01,2.72963e+01,6.42397e-01,2.09831e+00,9.33663e-01,1.67141e+00,4.17278e-01,1.74127e+00,4.70000e-01,1.67000e+00,2.11595e+01,2.65101e+01,2.28826e+01,2.71901e+01,4.64159e+08,
7e-06,7e-06,2.7e-06,2.7e-06,6e-06,6e-06,1.21987e+00,4,2.28041e+01,2.71603e+01,5.97341e-01,2.10354e+00,9.17149e-01,1.69088e+00,4.33356e-01,1.75185e+00,4.50000e-01,1.68000e+00,2.08636e+01,2.63878e+01,2.25443e+01,2.70607e+01,2.99358e+08,
7e-06,7e-06,2.7e-06,2.7e-06,6e-06,8e-06,1.23787e+00,4,2.25452e+01,2.70611e+01,5.68895e-01,2.10457e+00,9.06720e-01,1.70227e+00,4.44802e-01,1.74398e+00,4.40000e-01,1.69000e+00,2.06389e+01,2.62937e+01,2.22967e+01,2.69648e+01,2.40410e+08,
7e-06,7e-06,2.7e-06,2.7e-06,6e-06,1e-05,1.25086e+00,4,2.23544e+01,2.69873e+01,5.48540e-01,2.10406e+00,8.99356e-01,1.70993e+00,4.53686e-01,1.74895e+00,4.30000e-01,1.69000e+00,2.04642e+01,2.62199e+01,2.21126e+01,2.68928e+01,1.93070e+08,
7e-06,7e-06,2.7e-06,2.7e-06,8e-06,2e-06,1.09757e+00,6,2.36405e+01,2.74731e+01,7.52862e-01,2.06152e+00,9.50169e-01,1.60196e+00,3.78754e-01,1.74219e+00,5.10000e-01,1.61000e+00,2.15055e+01,2.66510e+01,2.32720e+01,2.73367e+01,1.00000e+09,
7e-06,7e-06,2.7e-06,2.7e-06,8e-06,4e-06,1.16819e+00,6,2.33867e+01,2.73794e+01,6.56545e-01,2.09144e+00,9.24610e-01,1.65472e+00,4.05928e-01,1.74510e+00,4.80000e-01,1.65000e+00,2.13344e+01,2.65816e+01,2.30852e+01,2.72667e+01,5.77969e+08,
7e-06,7e-06,2.7e-06,2.7e-06,8e-06,6e-06,1.20004e+00,4,2.30633e+01,2.72584e+01,6.10803e-01,2.10032e+00,9.10756e-01,1.67749e+00,4.21921e-01,1.74465e+00,4.60000e-01,1.67000e+00,2.10783e+01,2.64767e+01,2.27888e+01,2.71544e+01,4.15956e+08,
7e-06,7e-06,2.7e-06,2.7e-06,8e-06,8e-06,1.21980e+00,4,2.28052e+01,2.71607e+01,5.81984e-01,2.10353e+00,9.01715e-01,1.69083e+00,4.33318e-01,1.75182e+00,4.50000e-01,1.68000e+00,2.08644e+01,2.63881e+01,2.25452e+01,2.70611e+01,2.99358e+08,
7e-06,7e-06,2.7e-06,2.7e-06,8e-06,1e-05,1.23387e+00,4,2.26039e+01,2.70837e+01,5.61390e-01,2.10451e+00,8.95208e-01,1.69981e+00,4.42177e-01,1.74237e+00,4.40000e-01,1.68000e+00,2.06907e+01,2.63155e+01,2.23529e+01,2.69867e+01,2.68270e+08,
7e-06,7e-06,2.7e-06,2.7e-06,1e-05,2e-06,1.06864e+00,6,2.35845e+01,2.74526e+01,7.66010e-01,2.04708e+00,9.34322e-01,1.58030e+00,3.69973e-01,1.73117e+00,5.20000e-01,1.59000e+00,2.14431e+01,2.66258e+01,2.31899e+01,2.73060e+01,1.11588e+09,
7e-06,7e-06,2.7e-06,2.7e-06,1e-05,4e-06,1.14810e+00,6,2.35226e+01,2.74297e+01,6.67918e-01,2.08404e+00,9.15859e-01,1.63987e+00,3.97171e-01,1.73735e+00,4.90000e-01,1.64000e+00,2.14363e+01,2.66230e+01,2.32025e+01,2.73107e+01,7.19686e+08,
7e-06,7e-06,2.7e-06,2.7e-06,1e-05,6e-06,1.18316e+00,6,2.32506e+01,2.73287e+01,6.21525e-01,2.09611e+00,9.04579e-01,1.66557e+00,4.13105e-01,1.73793e+00,4.80000e-01,1.66000e+00,2.12283e+01,2.65383e+01,2.29621e+01,2.72202e+01,4.64159e+08,
7e-06,7e-06,2.7e-06,2.7e-06,1e-05,8e-06,1.20460e+00,4,2.30069e+01,2.72372e+01,5.92361e-01,2.10124e+00,8.96884e-01,1.68063e+00,4.24456e-01,1.74637e+00,4.60000e-01,1.67000e+00,2.10322e+01,2.64577e+01,2.27358e+01,2.71342e+01,3.72759e+08,
7e-06,7e-06,2.7e-06,2.7e-06,1e-05,1e-05,1.21972e+00,4,2.28055e+01,2.71608e+01,5.71546e-01,2.10352e+00,8.91205e-01,1.69078e+00,4.33286e-01,1.75180e+00,4.50000e-01,1.68000e+00,2.08650e+01,2.63884e+01,2.25453e+01,2.70611e+01,2.99358e+08,
7e-06,7e-06,3e-06,3e-06,2e-06,2e-06,1.22689e+00,4,2.26526e+01,2.71024e+01,6.81963e-01,2.10776e+00,1.00879e+00,1.69542e+00,4.34161e-01,1.73911e+00,4.40000e-01,1.69000e+00,2.07348e+01,2.63340e+01,2.23983e+01,2.70043e+01,2.99358e+08,
7e-06,7e-06,3e-06,3e-06,2e-06,4e-06,1.26701e+00,4,2.20845e+01,2.68817e+01,5.91800e-01,2.10561e+00,9.58782e-01,1.71872e+00,4.61793e-01,1.75445e+00,4.10000e-01,1.70000e+00,2.02072e+01,2.61101e+01,2.18504e+01,2.67892e+01,1.55052e+08,
7e-06,7e-06,3e-06,3e-06,2e-06,6e-06,1.28779e+00,4,2.18218e+01,2.67778e+01,5.48431e-01,2.10022e+00,9.36200e-01,1.72863e+00,4.77937e-01,1.76099e+00,4.00000e-01,1.70000e+00,1.99112e+01,2.59819e+01,2.15935e+01,2.66864e+01,1.11588e+08,
7e-06,7e-06,3e-06,3e-06,2e-06,8e-06,1.30172e+00,4,2.16758e+01,2.67195e+01,5.20955e-01,2.09497e+00,9.22656e-01,1.73435e+00,4.89323e-01,1.74672e+00,3.90000e-01,1.71000e+00,1.97088e+01,2.58932e+01,2.14496e+01,2.66284e+01,8.96151e+07,
7e-06,7e-06,3e-06,3e-06,2e-06,1e-05,1.31216e+00,4,2.15850e+01,2.66831e+01,5.01261e-01,2.09023e+00,9.13407e-01,1.73815e+00,4.98098e-01,1.75067e+00,3.80000e-01,1.71000e+00,1.95534e+01,2.58245e+01,2.13595e+01,2.65918e+01,7.19686e+07,
7e-06,7e-06,3e-06,3e-06,4e-06,2e-06,1.17699e+00,6,2.32118e+01,2.73142e+01,7.15450e-01,2.09763e+00,9.92309e-01,1.66112e+00,4.06738e-01,1.74757e+00,4.70000e-01,1.66000e+00,2.11911e+01,2.65231e+01,2.29189e+01,2.72039e+01,5.77969e+08,
7e-06,7e-06,3e-06,3e-06,4e-06,4e-06,1.22668e+00,4,2.26554e+01,2.71034e+01,6.23041e-01,2.10774e+00,9.49659e-01,1.69529e+00,4.34034e-01,1.73902e+00,4.50000e-01,1.69000e+00,2.07372e+01,2.63350e+01,2.24009e+01,2.70053e+01,2.99358e+08,
7e-06,7e-06,3e-06,3e-06,4e-06,6e-06,1.25094e+00,4,2.23107e+01,2.69703e+01,5.78760e-01,2.10775e+00,9.29661e-01,1.70999e+00,4.50143e-01,1.74873e+00,4.30000e-01,1.69000e+00,2.04286e+01,2.62048e+01,2.20697e+01,2.68759e+01,2.15443e+08,
7e-06,7e-06,3e-06,3e-06,4e-06,8e-06,1.26671e+00,4,2.20887e+01,2.68834e+01,5.50744e-01,2.10567e+00,9.17418e-01,1.71856e+00,4.61583e-01,1.75434e+00,4.20000e-01,1.70000e+00,2.02112e+01,2.61119e+01,2.18542e+01,2.67907e+01,1.73020e+08,
7e-06,7e-06,3e-06,3e-06,4e-06,1e-05,1.27829e+00,4,2.19362e+01,2.68232e+01,5.30675e-01,2.10306e+00,9.08939e-01,1.72430e+00,4.70440e-01,1.75813e+00,4.10000e-01,1.70000e+00,2.00472e+01,2.60411e+01,2.17053e+01,2.67313e+01,1.38950e+08,
7e-06,7e-06,3e-06,3e-06,6e-06,2e-06,1.14058e+00,6,2.34133e+01,2.73892e+01,7.36558e-01,2.08421e+00,9.76946e-01,1.63424e+00,3.90938e-01,1.74551e+00,4.90000e-01,1.64000e+00,2.13379e+01,2.65830e+01,2.30869e+01,2.72673e+01,8.03086e+08,
7e-06,7e-06,3e-06,3e-06,6e-06,4e-06,1.19911e+00,6,2.30002e+01,2.72346e+01,6.42185e-01,2.10357e+00,9.41202e-01,1.67685e+00,4.17984e-01,1.74377e+00,4.70000e-01,1.67000e+00,2.10240e+01,2.64543e+01,2.27258e+01,2.71304e+01,4.64159e+08,
7e-06,7e-06,3e-06,3e-06,6e-06,6e-06,1.22658e+00,4,2.26568e+01,2.71040e+01,5.97157e-01,2.10773e+00,9.23675e-01,1.69523e+00,4.33981e-01,1.73897e+00,4.50000e-01,1.69000e+00,2.07382e+01,2.63354e+01,2.24021e+01,2.70058e+01,2.99358e+08,
7e-06,7e-06,3e-06,3e-06,6e-06,8e-06,1.24404e+00,4,2.24101e+01,2.70089e+01,5.68726e-01,2.10813e+00,9.12715e-01,1.70598e+00,4.45380e-01,1.74610e+00,4.40000e-01,1.69000e+00,2.05203e+01,2.62437e+01,2.21655e+01,2.69135e+01,2.40410e+08,
7e-06,7e-06,3e-06,3e-06,6e-06,1e-05,1.25668e+00,4,2.22287e+01,2.69383e+01,5.48382e-01,2.10719e+00,9.05019e-01,1.71320e+00,4.54232e-01,1.75082e+00,4.30000e-01,1.70000e+00,2.03504e+01,2.61715e+01,2.19901e+01,2.68445e+01,1.93070e+08,
7e-06,7e-06,3e-06,3e-06,8e-06,2e-06,1.11001e+00,6,2.34480e+01,2.74021e+01,7.52514e-01,2.07058e+00,9.62262e-01,1.61127e+00,3.79787e-01,1.73356e+00,5.10000e-01,1.62000e+00,2.13485e+01,2.65873e+01,2.30928e+01,2.72695e+01,1.00000e+09,
7e-06,7e-06,3e-06,3e-06,8e-06,4e-06,1.17694e+00,6,2.32123e+01,2.73143e+01,6.56305e-01,2.09762e+00,9.33113e-01,1.66108e+00,4.06705e-01,1.74756e+00,4.80000e-01,1.66000e+00,2.11915e+01,2.65232e+01,2.29194e+01,2.72041e+01,5.77969e+08,
7e-06,7e-06,3e-06,3e-06,8e-06,6e-06,1.20745e+00,4,2.29043e+01,2.71983e+01,6.10601e-01,2.10525e+00,9.17966e-01,1.68259e+00,4.22601e-01,1.74696e+00,4.60000e-01,1.68000e+00,2.09457e+01,2.64219e+01,2.26362e+01,2.70961e+01,4.15956e+08,
7e-06,7e-06,3e-06,3e-06,8e-06,8e-06,1.22651e+00,4,2.26578e+01,2.71044e+01,5.81801e-01,2.10773e+00,9.08244e-01,1.69518e+00,4.33943e-01,1.73894e+00,4.50000e-01,1.69000e+00,2.07389e+01,2.63357e+01,2.24029e+01,2.70061e+01,2.99358e+08,
7e-06,7e-06,3e-06,3e-06,8e-06,1e-05,1.24015e+00,4,2.24660e+01,2.70305e+01,5.61218e-01,2.10821e+00,9.01314e-01,1.70365e+00,4.42766e-01,1.74457e+00,4.40000e-01,1.69000e+00,2.05706e+01,2.62649e+01,2.22191e+01,2.69345e+01,2.40410e+08,
7e-06,7e-06,3e-06,3e-06,1e-05,2e-06,1.08280e+00,6,2.33907e+01,2.73809e+01,7.65611e-01,2.05735e+00,9.48091e-01,1.59084e+00,3.61103e-01,1.73480e+00,5.20000e-01,1.61000e+00,2.12848e+01,2.65614e+01,2.30107e+01,2.72386e+01,1.11588e+09,
7e-06,7e-06,3e-06,3e-06,1e-05,4e-06,1.15780e+00,6,2.33408e+01,2.73623e+01,6.67651e-01,2.09103e+00,9.25293e-01,1.64706e+00,3.98015e-01,1.74024e+00,4.90000e-01,1.65000e+00,2.12881e+01,2.65627e+01,2.30308e+01,2.72462e+01,6.44947e+08,
7e-06,7e-06,3e-06,3e-06,1e-05,6e-06,1.19125e+00,6,2.30828e+01,2.72658e+01,6.21304e-01,2.10169e+00,9.12445e-01,1.67133e+00,4.13835e-01,1.74061e+00,4.70000e-01,1.67000e+00,2.10900e+01,2.64815e+01,2.28019e+01,2.71594e+01,4.64159e+08,
7e-06,7e-06,3e-06,3e-06,1e-05,8e-06,1.21184e+00,4,2.28502e+01,2.71778e+01,5.92163e-01,2.10600e+00,9.03926e-01,1.68556e+00,4.25123e-01,1.74859e+00,4.60000e-01,1.68000e+00,2.09012e+01,2.64034e+01,2.25852e+01,2.70765e+01,3.72759e+08,
7e-06,7e-06,3e-06,3e-06,1e-05,1e-05,1.22644e+00,4,2.26581e+01,2.71045e+01,5.71363e-01,2.10772e+00,8.97736e-01,1.69513e+00,4.33911e-01,1.73891e+00,4.50000e-01,1.69000e+00,2.07396e+01,2.63360e+01,2.24030e+01,2.70061e+01,2.99358e+08,
7e-06,7e-06,3.3e-06,3.3e-06,2e-06,2e-06,1.23278e+00,4,2.25222e+01,2.70522e+01,6.81802e-01,2.11133e+00,1.01452e+00,1.69914e+00,4.34721e-01,1.74125e+00,4.40000e-01,1.69000e+00,2.06228e+01,2.62870e+01,2.22721e+01,2.69552e+01,2.99358e+08,
7e-06,7e-06,3.3e-06,3.3e-06,2e-06,4e-06,1.27197e+00,4,2.19812e+01,2.68410e+01,5.91665e-01,2.10800e+00,9.63604e-01,1.72123e+00,4.62259e-01,1.75594e+00,4.10000e-01,1.70000e+00,2.01088e+01,2.60677e+01,2.17493e+01,2.67489e+01,1.55052e+08,
7e-06,7e-06,3.3e-06,3.3e-06,2e-06,6e-06,1.29241e+00,4,2.17337e+01,2.67427e+01,5.48306e-01,2.10208e+00,9.40694e-01,1.73061e+00,4.78359e-01,1.74275e+00,4.00000e-01,1.71000e+00,1.98182e+01,2.59413e+01,2.15067e+01,2.66515e+01,1.11588e+08,
7e-06,7e-06,3.3e-06,3.3e-06,2e-06,8e-06,1.30616e+00,4,2.15977e+01,2.66881e+01,5.20835e-01,2.09652e+00,9.26979e-01,1.73601e+00,4.89716e-01,1.74819e+00,3.90000e-01,1.71000e+00,1.96179e+01,2.58531e+01,2.13723e+01,2.65970e+01,8.03086e+07,
7e-06,7e-06,3.3e-06,3.3e-06,2e-06,1e-05,1.31649e+00,4,2.15143e+01,2.66546e+01,5.01144e-01,2.09156e+00,9.17625e-01,1.73959e+00,4.98472e-01,1.75204e+00,3.80000e-01,1.71000e+00,1.94631e+01,2.57843e+01,2.12894e+01,2.65633e+01,7.19686e+07,
7e-06,7e-06,3.3e-06,3.3e-06,4e-06,2e-06,1.18457e+00,6,2.30555e+01,2.72555e+01,7.15242e-01,2.10292e+00,9.99681e-01,1.66657e+00,4.07434e-01,1.73719e+00,4.70000e-01,1.67000e+00,2.10630e+01,2.64704e+01,2.27699e+01,2.71472e+01,5.77969e+08,
7e-06,7e-06,3.3e-06,3.3e-06,4e-06,4e-06,1.23258e+00,4,2.25249e+01,2.70533e+01,6.22880e-01,2.11133e+00,9.55393e-01,1.69901e+00,4.34594e-01,1.74116e+00,4.50000e-01,1.69000e+00,2.06251e+01,2.62879e+01,2.22746e+01,2.69562e+01,2.99358e+08,
7e-06,7e-06,3.3e-06,3.3e-06,4e-06,6e-06,1.25623e+00,4,2.21961e+01,2.69255e+01,5.78616e-01,2.11059e+00,9.34801e-01,1.71295e+00,4.50646e-01,1.75043e+00,4.30000e-01,1.70000e+00,2.03250e+01,2.61606e+01,2.19580e+01,2.68319e+01,2.15443e+08,
7e-06,7e-06,3.3e-06,3.3e-06,4e-06,8e-06,1.27167e+00,4,2.19852e+01,2.68426e+01,5.50609e-01,2.10807e+00,9.22245e-01,1.72107e+00,4.62050e-01,1.75583e+00,4.20000e-01,1.70000e+00,2.01128e+01,2.60694e+01,2.17529e+01,2.67503e+01,1.55052e+08,
7e-06,7e-06,3.3e-06,3.3e-06,4e-06,1e-05,1.28305e+00,4,2.18412e+01,2.67855e+01,5.30546e-01,2.10515e+00,9.13571e-01,1.72651e+00,4.70882e-01,1.75944e+00,4.10000e-01,1.71000e+00,1.99520e+01,2.59997e+01,2.16120e+01,2.66939e+01,1.38950e+08,
7e-06,7e-06,3.3e-06,3.3e-06,6e-06,2e-06,1.14973e+00,6,2.32444e+01,2.73264e+01,7.36306e-01,2.09083e+00,9.85844e-01,1.64104e+00,3.91750e-01,1.73595e+00,4.90000e-01,1.65000e+00,2.12006e+01,2.65270e+01,2.29279e+01,2.72073e+01,8.03086e+08,
7e-06,7e-06,3.3e-06,3.3e-06,6e-06,4e-06,1.20587e+00,6,2.28541e+01,2.71793e+01,6.42000e-01,2.10808e+00,9.47778e-01,1.68150e+00,4.18617e-01,1.74590e+00,4.70000e-01,1.68000e+00,2.09026e+01,2.64040e+01,2.25857e+01,2.70767e+01,4.64159e+08,
7e-06,7e-06,3.3e-06,3.3e-06,6e-06,6e-06,1.23248e+00,4,2.25262e+01,2.70538e+01,5.96996e-01,2.11132e+00,9.29413e-01,1.69895e+00,4.34542e-01,1.74112e+00,4.50000e-01,1.69000e+00,2.06261e+01,2.62884e+01,2.22757e+01,2.69566e+01,2.99358e+08,
7e-06,7e-06,3.3e-06,3.3e-06,6e-06,8e-06,1.24948e+00,4,2.22908e+01,2.69625e+01,5.68578e-01,2.11117e+00,9.18010e-01,1.70915e+00,4.45898e-01,1.74792e+00,4.40000e-01,1.70000e+00,2.04143e+01,2.61987e+01,2.20494e+01,2.68679e+01,2.40410e+08,
7e-06,7e-06,3.3e-06,3.3e-06,6e-06,1e-05,1.26184e+00,4,2.21182e+01,2.68950e+01,5.48241e-01,2.10986e+00,9.10038e-01,1.71600e+00,4.54721e-01,1.75243e+00,4.30000e-01,1.70000e+00,2.02488e+01,2.61280e+01,2.18821e+01,2.68018e+01,1.93070e+08,
7e-06,7e-06,3.3e-06,3.3e-06,8e-06,2e-06,1.12065e+00,6,2.32728e+01,2.73370e+01,7.52218e-01,2.07835e+00,9.72612e-01,1.61924e+00,3.80708e-01,1.73653e+00,5.10000e-01,1.63000e+00,2.12060e+01,2.65292e+01,2.29292e+01,2.72078e+01,1.00000e+09,
7e-06,7e-06,3.3e-06,3.3e-06,8e-06,4e-06,1.18452e+00,6,2.30559e+01,2.72556e+01,6.56097e-01,2.10290e+00,9.40487e-01,1.66653e+00,4.07401e-01,1.73717e+00,4.80000e-01,1.67000e+00,2.10633e+01,2.64705e+01,2.27704e+01,2.71474e+01,5.77969e+08,
7e-06,7e-06,3.3e-06,3.3e-06,8e-06,6e-06,1.21393e+00,4,2.27624e+01,2.71443e+01,6.10422e-01,2.10947e+00,9.24266e-01,1.68695e+00,4.23211e-01,1.74893e+00,4.60000e-01,1.68000e+00,2.08271e+01,2.63726e+01,2.24996e+01,2.70435e+01,4.15956e+08,
7e-06,7e-06,3.3e-06,3.3e-06,8e-06,8e-06,1.23241e+00,4,2.25272e+01,2.70542e+01,5.81640e-01,2.11132e+00,9.13982e-01,1.69890e+00,4.34504e-01,1.74109e+00,4.50000e-01,1.69000e+00,2.06269e+01,2.62887e+01,2.22765e+01,2.69569e+01,2.99358e+08,
7e-06,7e-06,3.3e-06,3.3e-06,8e-06,1e-05,1.24569e+00,4,2.23441e+01,2.69833e+01,5.61067e-01,2.11137e+00,9.06701e-01,1.70695e+00,4.43293e-01,1.74646e+00,4.40000e-01,1.70000e+00,2.04633e+01,2.62195e+01,2.21007e+01,2.68881e+01,2.40410e+08,
7e-06,7e-06,3.3e-06,3.3e-06,1e-05,2e-06,1.09488e+00,6,2.32128e+01,2.73146e+01,7.65271e-01,2.06614e+00,9.59833e-01,1.59985e+00,3.62025e-01,1.73786e+00,5.20000e-01,1.62000e+00,2.11399e+01,2.65021e+01,2.28457e+01,2.71761e+01,1.11588e+09,
7e-06,7e-06,3.3e-06,3.3e-06,1e-05,4e-06,1.16618e+00,6,2.31772e+01,2.73012e+01,6.67421e-01,2.09701e+00,9.33439e-01,1.65322e+00,3.98770e-01,1.74269e+00,4.90000e-01,1.66000e+00,2.11547e+01,2.65082e+01,2.28758e+01,2.71875e+01,6.44947e+08,
7e-06,7e-06,3.3e-06,3.3e-06,1e-05,6e-06,1.19829e+00,6,2.29328e+01,2.72091e+01,6.21111e-01,2.10647e+00,9.19291e-01,1.67627e+00,4.14489e-01,1.74290e+00,4.70000e-01,1.68000e+00,2.09662e+01,2.64304e+01,2.26583e+01,2.71045e+01,4.64159e+08,
7e-06,7e-06,3.3e-06,3.3e-06,1e-05,8e-06,1.21818e+00,4,2.27111e+01,2.71247e+01,5.91991e-01,2.11007e+00,9.10091e-01,1.68977e+00,4.25721e-01,1.75048e+00,4.60000e-01,1.69000e+00,2.07841e+01,2.63546e+01,2.24511e+01,2.70248e+01,3.72759e+08,
7e-06,7e-06,3.3e-06,3.3e-06,1e-05,1e-05,1.23235e+00,4,2.25280e+01,2.70545e+01,5.71201e-01,2.11131e+00,9.03482e-01,1.69887e+00,4.34472e-01,1.74106e+00,4.50000e-01,1.69000e+00,2.06275e+01,2.62889e+01,2.22772e+01,2.69572e+01,2.99358e+08,
7e-06,7e-06,3.6e-06,3.6e-06,2e-06,2e-06,1.23802e+00,4,2.24055e+01,2.70071e+01,6.81659e-01,2.11444e+00,1.01962e+00,1.70236e+00,4.35228e-01,1.74311e+00,4.40000e-01,1.70000e+00,2.05219e+01,2.62443e+01,2.21590e+01,2.69110e+01,2.99358e+08,
7e-06,7e-06,3.6e-06,3.6e-06,2e-06,4e-06,1.27643e+00,4,2.18897e+01,2.68048e+01,5.91544e-01,2.11006e+00,9.67939e-01,1.72340e+00,4.62681e-01,1.75723e+00,4.10000e-01,1.71000e+00,2.00199e+01,2.60292e+01,2.16595e+01,2.67130e+01,1.55052e+08,
7e-06,7e-06,3.6e-06,3.6e-06,2e-06,6e-06,1.29658e+00,4,2.16559e+01,2.67115e+01,5.48193e-01,2.10368e+00,9.44754e-01,1.73231e+00,4.78741e-01,1.74420e+00,4.00000e-01,1.71000e+00,1.97339e+01,2.59042e+01,2.14299e+01,2.66204e+01,1.11588e+08,
7e-06,7e-06,3.6e-06,3.6e-06,2e-06,8e-06,1.31018e+00,4,2.15290e+01,2.66605e+01,5.20727e-01,2.09784e+00,9.30895e-01,1.73744e+00,4.90073e-01,1.74950e+00,3.90000e-01,1.72000e+00,1.95353e+01,2.58164e+01,2.13043e+01,2.65693e+01,8.03086e+07,
7e-06,7e-06,3.6e-06,3.6e-06,2e-06,1e-05,1.32043e+00,2,2.14519e+01,2.66293e+01,5.01038e-01,2.09269e+00,9.21452e-01,1.74082e+00,4.98810e-01,1.75138e+00,3.80000e-01,1.72000e+00,1.93807e+01,2.57474e+01,2.12275e+01,2.65380e+01,7.19686e+07,
7e-06,7e-06,3.6e-06,3.6e-06,4e-06,2e-06,1.19124e+00,6,2.29142e+01,2.72021e+01,7.15060e-01,2.10751e+00,1.00617e+00,1.67130e+00,4.08063e-01,1.73943e+00,4.70000e-01,1.68000e+00,2.09470e+01,2.64224e+01,2.26350e+01,2.70956e+01,5.77969e+08,
7e-06,7e-06,3.6e-06,3.6e-06,4e-06,4e-06,1.23783e+00,4,2.24081e+01,2.70081e+01,6.22737e-01,2.11443e+00,9.60499e-01,1.70224e+00,4.35102e-01,1.74303e+00,4.50000e-01,1.70000e+00,2.05241e+01,2.62453e+01,2.21614e+01,2.69119e+01,2.99358e+08,
7e-06,7e-06,3.6e-06,3.6e-06,4e-06,6e-06,1.26096e+00,4,2.20941e+01,2.68855e+01,5.78487e-01,2.11304e+00,9.39406e-01,1.71552e+00,4.51100e-01,1.75191e+00,4.30000e-01,1.71000e+00,2.02316e+01,2.61206e+01,2.18584e+01,2.67924e+01,2.15443e+08,
7e-06,7e-06,3.6e-06,3.6e-06,4e-06,8e-06,1.27613e+00,4,2.18935e+01,2.68063e+01,5.50488e-01,2.11014e+00,9.26585e-01,1.72325e+00,4.62472e-01,1.75713e+00,4.20000e-01,1.71000e+00,2.00238e+01,2.60309e+01,2.16629e+01,2.67143e+01,1.55052e+08,
7e-06,7e-06,3.6e-06,3.6e-06,4e-06,1e-05,1.28734e+00,4,2.17571e+01,2.67520e+01,5.30430e-01,2.10695e+00,9.17748e-01,1.72842e+00,4.71281e-01,1.76058e+00,4.10000e-01,1.71000e+00,1.98658e+01,2.59621e+01,2.15292e+01,2.66606e+01,1.38950e+08,
7e-06,7e-06,3.6e-06,3.6e-06,6e-06,2e-06,1.15773e+00,6,2.30909e+01,2.72688e+01,7.36086e-01,2.09658e+00,9.93617e-01,1.64695e+00,3.92483e-01,1.73838e+00,4.90000e-01,1.66000e+00,2.10760e+01,2.64758e+01,2.27828e+01,2.71521e+01,8.03086e+08,
7e-06,7e-06,3.6e-06,3.6e-06,6e-06,4e-06,1.21185e+00,6,2.27225e+01,2.71291e+01,6.41836e-01,2.11199e+00,9.53590e-01,1.68555e+00,4.19189e-01,1.74774e+00,4.70000e-01,1.69000e+00,2.07930e+01,2.63583e+01,2.24591e+01,2.70278e+01,4.64159e+08,
7e-06,7e-06,3.6e-06,3.6e-06,6e-06,6e-06,1.23773e+00,4,2.24094e+01,2.70086e+01,5.96853e-01,2.11443e+00,9.34521e-01,1.70218e+00,4.35049e-01,1.74299e+00,4.50000e-01,1.70000e+00,2.05251e+01,2.62457e+01,2.21624e+01,2.69123e+01,2.99358e+08,
7e-06,7e-06,3.6e-06,3.6e-06,6e-06,8e-06,1.25435e+00,4,2.21845e+01,2.69210e+01,5.68445e-01,2.11381e+00,9.22745e-01,1.71190e+00,4.46367e-01,1.74951e+00,4.40000e-01,1.70000e+00,2.03188e+01,2.61579e+01,2.19458e+01,2.68270e+01,2.40410e+08,
7e-06,7e-06,3.6e-06,3.6e-06,6e-06,1e-05,1.26647e+00,4,2.20198e+01,2.68563e+01,5.48115e-01,2.11217e+00,9.14541e-01,1.71842e+00,4.55163e-01,1.75388e+00,4.30000e-01,1.71000e+00,2.01571e+01,2.60885e+01,2.17860e+01,2.67635e+01,1.93070e+08,
7e-06,7e-06,3.6e-06,3.6e-06,8e-06,2e-06,1.12991e+00,6,2.31125e+01,2.72770e+01,7.51962e-01,2.08509e+00,9.81609e-01,1.62616e+00,3.81537e-01,1.73909e+00,5.10000e-01,1.64000e+00,2.10760e+01,2.64758e+01,2.27791e+01,2.71507e+01,1.00000e+09,
